run_id,canonical_name,tag_original,n_files,total_mb,files,segmenter,segmenter_model,embedder,neighbor_window,vector_search_limit,expand_context,max_num_segments,bm25_fusion,reranker,answer_path,judge_model,judge_variant,answerer_model,group,repetition,INVALID,undecoded_tokens
R1472,R1472__tslimv4__5mini-m__rep4,tslimv4-5m-m-rep4,5,72.42,locomo-tslimv4-5m-m-rep4.sqlite | locomo-tslimv4-5m-m-rep4.vec.sqlite | log-eval-tslimv4-5m-m-rep4.out | log-ingest-tslimv4-5m-m-rep4.out | log-search-tslimv4-5m-m-rep4.out,tslimv4,gpt-5-mini,text-embedding-3-small 1536d (default),,,,,none (default),enabled (default),,gpt-5 (default),mem0-classic (default),,all 10 conversations,4,,
R1473,R1473__tslimv4__5mini-m__v28e0l10__bm50__rerankoff__tsshort__rep4,tslimv4-5m-m-rep4-v28-e0-rnullbmfa50-l10-tsshort,2,4.49,eval-tslimv4-5m-m-rep4-v28-e0-rnullbmfa50-l10-tsshort-seg-mini-mb-c14.json | search-tslimv4-5m-m-rep4-v28-e0-rnullbmfa50-l10-tsshort-seg.json,tslimv4,gpt-5-mini,text-embedding-3-small 1536d (default),,28,0,10,"additive, weight 0.50",disabled (embedding similarity only),,gpt-5 (default),mem0-classic (default),,all 10 conversations,4,,
R1474,R1474__tslimv4__5mini-m__rep5,tslimv4-5m-m-rep5,5,72.38,locomo-tslimv4-5m-m-rep5.sqlite | locomo-tslimv4-5m-m-rep5.vec.sqlite | log-eval-tslimv4-5m-m-rep5.out | log-ingest-tslimv4-5m-m-rep5.out | log-search-tslimv4-5m-m-rep5.out,tslimv4,gpt-5-mini,text-embedding-3-small 1536d (default),,,,,none (default),enabled (default),,gpt-5 (default),mem0-classic (default),,all 10 conversations,5,,
R1475,R1475__tslimv4__5mini-m__v28e0l10__bm50__rerankoff__tsshort__rep5,tslimv4-5m-m-rep5-v28-e0-rnullbmfa50-l10-tsshort,2,4.47,eval-tslimv4-5m-m-rep5-v28-e0-rnullbmfa50-l10-tsshort-seg-mini-mb-c14.json | search-tslimv4-5m-m-rep5-v28-e0-rnullbmfa50-l10-tsshort-seg.json,tslimv4,gpt-5-mini,text-embedding-3-small 1536d (default),,28,0,10,"additive, weight 0.50",disabled (embedding similarity only),,gpt-5 (default),mem0-classic (default),,all 10 conversations,5,,
R1476,R1476__tslimv4__5mini-m__rep6,tslimv4-5m-m-rep6,5,72.43,locomo-tslimv4-5m-m-rep6.sqlite | locomo-tslimv4-5m-m-rep6.vec.sqlite | log-eval-tslimv4-5m-m-rep6.out | log-ingest-tslimv4-5m-m-rep6.out | log-search-tslimv4-5m-m-rep6.out,tslimv4,gpt-5-mini,text-embedding-3-small 1536d (default),,,,,none (default),enabled (default),,gpt-5 (default),mem0-classic (default),,all 10 conversations,6,,
R1477,R1477__tslimv4__5mini-m__v28e0l10__bm50__rerankoff__tsshort__rep6,tslimv4-5m-m-rep6-v28-e0-rnullbmfa50-l10-tsshort,2,4.5,eval-tslimv4-5m-m-rep6-v28-e0-rnullbmfa50-l10-tsshort-seg-mini-mb-c14.json | search-tslimv4-5m-m-rep6-v28-e0-rnullbmfa50-l10-tsshort-seg.json,tslimv4,gpt-5-mini,text-embedding-3-small 1536d (default),,28,0,10,"additive, weight 0.50",disabled (embedding similarity only),,gpt-5 (default),mem0-classic (default),,all 10 conversations,6,,
R1478,R1478__tslimv4__5nano-l__nb8__rep1,tslimv4-5n-l-nb8-rep1,3,68.93,locomo-tslimv4-5n-l-nb8-rep1.sqlite | locomo-tslimv4-5n-l-nb8-rep1.vec.sqlite | log-ingest-tslimv4-5n-l-nb8-rep1.out,tslimv4,gpt-5-nano,text-embedding-3-small 1536d (default),8,,,,none (default),enabled (default),,gpt-5 (default),mem0-classic (default),,all 10 conversations,1,,
R1479,R1479__tslimv4__5nano-l__nb8__v28e0l10__bm50__rerankoff__tsshort__rep1,tslimv4-5n-l-nb8-rep1-v28-e0-rnullbmfa50-l10-tsshort,4,8.94,eval-tslimv4-5n-l-nb8-rep1-v28-e0-rnullbmfa50-l10-tsshort-seg-mini-mb-c14.json | log-eval-tslimv4-5n-l-nb8-rep1-v28-e0-rnullbmfa50-l10-tsshort-seg.out | log-search-tslimv4-5n-l-nb8-rep1-v28-e0-rnullbmfa50-l10-tsshort-seg.out | search-tslimv4-5n-l-nb8-rep1-v28-e0-rnullbmfa50-l10-tsshort-seg.json,tslimv4,gpt-5-nano,text-embedding-3-small 1536d (default),8,28,0,10,"additive, weight 0.50",disabled (embedding similarity only),,gpt-5 (default),mem0-classic (default),,all 10 conversations,1,,
R1480,R1480__tslimv4__5nano-l__nb8__rep2,tslimv4-5n-l-nb8-rep2,3,68.84,locomo-tslimv4-5n-l-nb8-rep2.sqlite | locomo-tslimv4-5n-l-nb8-rep2.vec.sqlite | log-ingest-tslimv4-5n-l-nb8-rep2.out,tslimv4,gpt-5-nano,text-embedding-3-small 1536d (default),8,,,,none (default),enabled (default),,gpt-5 (default),mem0-classic (default),,all 10 conversations,2,,
R1481,R1481__tslimv4__5nano-l__nb8__v28e0l10__bm50__rerankoff__tsshort__rep2,tslimv4-5n-l-nb8-rep2-v28-e0-rnullbmfa50-l10-tsshort,4,8.95,eval-tslimv4-5n-l-nb8-rep2-v28-e0-rnullbmfa50-l10-tsshort-seg-mini-mb-c14.json | log-eval-tslimv4-5n-l-nb8-rep2-v28-e0-rnullbmfa50-l10-tsshort-seg.out | log-search-tslimv4-5n-l-nb8-rep2-v28-e0-rnullbmfa50-l10-tsshort-seg.out | search-tslimv4-5n-l-nb8-rep2-v28-e0-rnullbmfa50-l10-tsshort-seg.json,tslimv4,gpt-5-nano,text-embedding-3-small 1536d (default),8,28,0,10,"additive, weight 0.50",disabled (embedding similarity only),,gpt-5 (default),mem0-classic (default),,all 10 conversations,2,,
R1482,R1482__tslimv4__5nano-l__nb8__rep3,tslimv4-5n-l-nb8-rep3,3,68.85,locomo-tslimv4-5n-l-nb8-rep3.sqlite | locomo-tslimv4-5n-l-nb8-rep3.vec.sqlite | log-ingest-tslimv4-5n-l-nb8-rep3.out,tslimv4,gpt-5-nano,text-embedding-3-small 1536d (default),8,,,,none (default),enabled (default),,gpt-5 (default),mem0-classic (default),,all 10 conversations,3,,
R1483,R1483__tslimv4__5nano-l__nb8__v28e0l10__bm50__rerankoff__tsshort__rep3,tslimv4-5n-l-nb8-rep3-v28-e0-rnullbmfa50-l10-tsshort,4,8.91,eval-tslimv4-5n-l-nb8-rep3-v28-e0-rnullbmfa50-l10-tsshort-seg-mini-mb-c14.json | log-eval-tslimv4-5n-l-nb8-rep3-v28-e0-rnullbmfa50-l10-tsshort-seg.out | log-search-tslimv4-5n-l-nb8-rep3-v28-e0-rnullbmfa50-l10-tsshort-seg.out | search-tslimv4-5n-l-nb8-rep3-v28-e0-rnullbmfa50-l10-tsshort-seg.json,tslimv4,gpt-5-nano,text-embedding-3-small 1536d (default),8,28,0,10,"additive, weight 0.50",disabled (embedding similarity only),,gpt-5 (default),mem0-classic (default),,all 10 conversations,3,,
R1484,R1484__tslimv4__5nano-m__rep1,tslimv4-5n-m-rep1,5,73.12,locomo-tslimv4-5n-m-rep1.sqlite | locomo-tslimv4-5n-m-rep1.vec.sqlite | log-eval-tslimv4-5n-m-rep1.out | log-ingest-tslimv4-5n-m-rep1.out | log-search-tslimv4-5n-m-rep1.out,tslimv4,gpt-5-nano,text-embedding-3-small 1536d (default),,,,,none (default),enabled (default),,gpt-5 (default),mem0-classic (default),,all 10 conversations,1,,
R1485,R1485__tslimv4__5nano-m__v28e0l10__bm50__rerankoff__tsshort__rep1,tslimv4-5n-m-rep1-v28-e0-rnullbmfa50-l10-tsshort,2,4.76,eval-tslimv4-5n-m-rep1-v28-e0-rnullbmfa50-l10-tsshort-seg-mini-mb-c14.json | search-tslimv4-5n-m-rep1-v28-e0-rnullbmfa50-l10-tsshort-seg.json,tslimv4,gpt-5-nano,text-embedding-3-small 1536d (default),,28,0,10,"additive, weight 0.50",disabled (embedding similarity only),,gpt-5 (default),mem0-classic (default),,all 10 conversations,1,,
R1486,R1486__tslimv4__5nano-m__rep2,tslimv4-5n-m-rep2,5,73.16,locomo-tslimv4-5n-m-rep2.sqlite | locomo-tslimv4-5n-m-rep2.vec.sqlite | log-eval-tslimv4-5n-m-rep2.out | log-ingest-tslimv4-5n-m-rep2.out | log-search-tslimv4-5n-m-rep2.out,tslimv4,gpt-5-nano,text-embedding-3-small 1536d (default),,,,,none (default),enabled (default),,gpt-5 (default),mem0-classic (default),,all 10 conversations,2,,
R1487,R1487__tslimv4__5nano-m__v28e0l10__bm50__rerankoff__tsshort__rep2,tslimv4-5n-m-rep2-v28-e0-rnullbmfa50-l10-tsshort,2,4.73,eval-tslimv4-5n-m-rep2-v28-e0-rnullbmfa50-l10-tsshort-seg-mini-mb-c14.json | search-tslimv4-5n-m-rep2-v28-e0-rnullbmfa50-l10-tsshort-seg.json,tslimv4,gpt-5-nano,text-embedding-3-small 1536d (default),,28,0,10,"additive, weight 0.50",disabled (embedding similarity only),,gpt-5 (default),mem0-classic (default),,all 10 conversations,2,,
R1488,R1488__tslimv4__5nano-m__rep3,tslimv4-5n-m-rep3,5,73.13,locomo-tslimv4-5n-m-rep3.sqlite | locomo-tslimv4-5n-m-rep3.vec.sqlite | log-eval-tslimv4-5n-m-rep3.out | log-ingest-tslimv4-5n-m-rep3.out | log-search-tslimv4-5n-m-rep3.out,tslimv4,gpt-5-nano,text-embedding-3-small 1536d (default),,,,,none (default),enabled (default),,gpt-5 (default),mem0-classic (default),,all 10 conversations,3,,
R1489,R1489__tslimv4__5nano-m__v28e0l10__bm50__rerankoff__tsshort__rep3,tslimv4-5n-m-rep3-v28-e0-rnullbmfa50-l10-tsshort,2,4.76,eval-tslimv4-5n-m-rep3-v28-e0-rnullbmfa50-l10-tsshort-seg-mini-mb-c14.json | search-tslimv4-5n-m-rep3-v28-e0-rnullbmfa50-l10-tsshort-seg.json,tslimv4,gpt-5-nano,text-embedding-3-small 1536d (default),,28,0,10,"additive, weight 0.50",disabled (embedding similarity only),,gpt-5 (default),mem0-classic (default),,all 10 conversations,3,,
R1490,R1490__tslimv4__5nano-m__rep4,tslimv4-5n-m-rep4,5,73.12,locomo-tslimv4-5n-m-rep4.sqlite | locomo-tslimv4-5n-m-rep4.vec.sqlite | log-eval-tslimv4-5n-m-rep4.out | log-ingest-tslimv4-5n-m-rep4.out | log-search-tslimv4-5n-m-rep4.out,tslimv4,gpt-5-nano,text-embedding-3-small 1536d (default),,,,,none (default),enabled (default),,gpt-5 (default),mem0-classic (default),,all 10 conversations,4,,
R1491,R1491__tslimv4__5nano-m__v28e0l10__bm50__rerankoff__tsshort__rep4,tslimv4-5n-m-rep4-v28-e0-rnullbmfa50-l10-tsshort,2,4.73,eval-tslimv4-5n-m-rep4-v28-e0-rnullbmfa50-l10-tsshort-seg-mini-mb-c14.json | search-tslimv4-5n-m-rep4-v28-e0-rnullbmfa50-l10-tsshort-seg.json,tslimv4,gpt-5-nano,text-embedding-3-small 1536d (default),,28,0,10,"additive, weight 0.50",disabled (embedding similarity only),,gpt-5 (default),mem0-classic (default),,all 10 conversations,4,,
R1492,R1492__tslimv4__5nano-m__rep5,tslimv4-5n-m-rep5,5,73.2,locomo-tslimv4-5n-m-rep5.sqlite | locomo-tslimv4-5n-m-rep5.vec.sqlite | log-eval-tslimv4-5n-m-rep5.out | log-ingest-tslimv4-5n-m-rep5.out | log-search-tslimv4-5n-m-rep5.out,tslimv4,gpt-5-nano,text-embedding-3-small 1536d (default),,,,,none (default),enabled (default),,gpt-5 (default),mem0-classic (default),,all 10 conversations,5,,
R1493,R1493__tslimv4__5nano-m__v28e0l10__bm50__rerankoff__tsshort__rep5,tslimv4-5n-m-rep5-v28-e0-rnullbmfa50-l10-tsshort,2,4.74,eval-tslimv4-5n-m-rep5-v28-e0-rnullbmfa50-l10-tsshort-seg-mini-mb-c14.json | search-tslimv4-5n-m-rep5-v28-e0-rnullbmfa50-l10-tsshort-seg.json,tslimv4,gpt-5-nano,text-embedding-3-small 1536d (default),,28,0,10,"additive, weight 0.50",disabled (embedding similarity only),,gpt-5 (default),mem0-classic (default),,all 10 conversations,5,,
R1494,R1494__tslimv4__5nano-m__rep6,tslimv4-5n-m-rep6,5,73.14,locomo-tslimv4-5n-m-rep6.sqlite | locomo-tslimv4-5n-m-rep6.vec.sqlite | log-eval-tslimv4-5n-m-rep6.out | log-ingest-tslimv4-5n-m-rep6.out | log-search-tslimv4-5n-m-rep6.out,tslimv4,gpt-5-nano,text-embedding-3-small 1536d (default),,,,,none (default),enabled (default),,gpt-5 (default),mem0-classic (default),,all 10 conversations,6,,
R1495,R1495__tslimv4__5nano-m__v28e0l10__bm50__rerankoff__tsshort__rep6,tslimv4-5n-m-rep6-v28-e0-rnullbmfa50-l10-tsshort,2,4.78,eval-tslimv4-5n-m-rep6-v28-e0-rnullbmfa50-l10-tsshort-seg-mini-mb-c14.json | search-tslimv4-5n-m-rep6-v28-e0-rnullbmfa50-l10-tsshort-seg.json,tslimv4,gpt-5-nano,text-embedding-3-small 1536d (default),,28,0,10,"additive, weight 0.50",disabled (embedding similarity only),,gpt-5 (default),mem0-classic (default),,all 10 conversations,6,,
R1496,R1496__tslimv5__5mini-m__rep1,tslimv5-5m-m-rep1,5,72.47,locomo-tslimv5-5m-m-rep1.sqlite | locomo-tslimv5-5m-m-rep1.vec.sqlite | log-eval-tslimv5-5m-m-rep1.out | log-ingest-tslimv5-5m-m-rep1.out | log-search-tslimv5-5m-m-rep1.out,tslimv5,gpt-5-mini,text-embedding-3-small 1536d (default),,,,,none (default),enabled (default),,gpt-5 (default),mem0-classic (default),,all 10 conversations,1,,
R1497,R1497__tslimv5__5mini-m__v28e0l10__bm50__rerankoff__tsshort__rep1,tslimv5-5m-m-rep1-v28-e0-rnullbmfa50-l10-tsshort,2,4.77,eval-tslimv5-5m-m-rep1-v28-e0-rnullbmfa50-l10-tsshort-seg-mini-mb-c14.json | search-tslimv5-5m-m-rep1-v28-e0-rnullbmfa50-l10-tsshort-seg.json,tslimv5,gpt-5-mini,text-embedding-3-small 1536d (default),,28,0,10,"additive, weight 0.50",disabled (embedding similarity only),,gpt-5 (default),mem0-classic (default),,all 10 conversations,1,,
R1498,R1498__tslimv5__5mini-m__rep2,tslimv5-5m-m-rep2,5,72.5,locomo-tslimv5-5m-m-rep2.sqlite | locomo-tslimv5-5m-m-rep2.vec.sqlite | log-eval-tslimv5-5m-m-rep2.out | log-ingest-tslimv5-5m-m-rep2.out | log-search-tslimv5-5m-m-rep2.out,tslimv5,gpt-5-mini,text-embedding-3-small 1536d (default),,,,,none (default),enabled (default),,gpt-5 (default),mem0-classic (default),,all 10 conversations,2,,
R1499,R1499__tslimv5__5mini-m__v28e0l10__bm50__rerankoff__tsshort__rep2,tslimv5-5m-m-rep2-v28-e0-rnullbmfa50-l10-tsshort,2,4.75,eval-tslimv5-5m-m-rep2-v28-e0-rnullbmfa50-l10-tsshort-seg-mini-mb-c14.json | search-tslimv5-5m-m-rep2-v28-e0-rnullbmfa50-l10-tsshort-seg.json,tslimv5,gpt-5-mini,text-embedding-3-small 1536d (default),,28,0,10,"additive, weight 0.50",disabled (embedding similarity only),,gpt-5 (default),mem0-classic (default),,all 10 conversations,2,,
R1500,R1500__tslimv5__5mini-m__rep3,tslimv5-5m-m-rep3,5,72.47,locomo-tslimv5-5m-m-rep3.sqlite | locomo-tslimv5-5m-m-rep3.vec.sqlite | log-eval-tslimv5-5m-m-rep3.out | log-ingest-tslimv5-5m-m-rep3.out | log-search-tslimv5-5m-m-rep3.out,tslimv5,gpt-5-mini,text-embedding-3-small 1536d (default),,,,,none (default),enabled (default),,gpt-5 (default),mem0-classic (default),,all 10 conversations,3,,
R1501,R1501__tslimv5__5mini-m__v28e0l10__bm50__rerankoff__tsshort__rep3,tslimv5-5m-m-rep3-v28-e0-rnullbmfa50-l10-tsshort,2,4.78,eval-tslimv5-5m-m-rep3-v28-e0-rnullbmfa50-l10-tsshort-seg-mini-mb-c14.json | search-tslimv5-5m-m-rep3-v28-e0-rnullbmfa50-l10-tsshort-seg.json,tslimv5,gpt-5-mini,text-embedding-3-small 1536d (default),,28,0,10,"additive, weight 0.50",disabled (embedding similarity only),,gpt-5 (default),mem0-classic (default),,all 10 conversations,3,,
R1502,R1502__tslimv5__5mini-m__rep4,tslimv5-5m-m-rep4,5,72.45,locomo-tslimv5-5m-m-rep4.sqlite | locomo-tslimv5-5m-m-rep4.vec.sqlite | log-eval-tslimv5-5m-m-rep4.out | log-ingest-tslimv5-5m-m-rep4.out | log-search-tslimv5-5m-m-rep4.out,tslimv5,gpt-5-mini,text-embedding-3-small 1536d (default),,,,,none (default),enabled (default),,gpt-5 (default),mem0-classic (default),,all 10 conversations,4,,
R1503,R1503__tslimv5__5mini-m__v28e0l10__bm50__rerankoff__tsshort__rep4,tslimv5-5m-m-rep4-v28-e0-rnullbmfa50-l10-tsshort,2,4.75,eval-tslimv5-5m-m-rep4-v28-e0-rnullbmfa50-l10-tsshort-seg-mini-mb-c14.json | search-tslimv5-5m-m-rep4-v28-e0-rnullbmfa50-l10-tsshort-seg.json,tslimv5,gpt-5-mini,text-embedding-3-small 1536d (default),,28,0,10,"additive, weight 0.50",disabled (embedding similarity only),,gpt-5 (default),mem0-classic (default),,all 10 conversations,4,,
R1504,R1504__tslimv5__5mini-m__rep5,tslimv5-5m-m-rep5,5,72.52,locomo-tslimv5-5m-m-rep5.sqlite | locomo-tslimv5-5m-m-rep5.vec.sqlite | log-eval-tslimv5-5m-m-rep5.out | log-ingest-tslimv5-5m-m-rep5.out | log-search-tslimv5-5m-m-rep5.out,tslimv5,gpt-5-mini,text-embedding-3-small 1536d (default),,,,,none (default),enabled (default),,gpt-5 (default),mem0-classic (default),,all 10 conversations,5,,
R1505,R1505__tslimv5__5mini-m__v28e0l10__bm50__rerankoff__tsshort__rep5,tslimv5-5m-m-rep5-v28-e0-rnullbmfa50-l10-tsshort,2,4.79,eval-tslimv5-5m-m-rep5-v28-e0-rnullbmfa50-l10-tsshort-seg-mini-mb-c14.json | search-tslimv5-5m-m-rep5-v28-e0-rnullbmfa50-l10-tsshort-seg.json,tslimv5,gpt-5-mini,text-embedding-3-small 1536d (default),,28,0,10,"additive, weight 0.50",disabled (embedding similarity only),,gpt-5 (default),mem0-classic (default),,all 10 conversations,5,,
R1506,R1506__tslimv5__5mini-m__rep6,tslimv5-5m-m-rep6,5,72.44,locomo-tslimv5-5m-m-rep6.sqlite | locomo-tslimv5-5m-m-rep6.vec.sqlite | log-eval-tslimv5-5m-m-rep6.out | log-ingest-tslimv5-5m-m-rep6.out | log-search-tslimv5-5m-m-rep6.out,tslimv5,gpt-5-mini,text-embedding-3-small 1536d (default),,,,,none (default),enabled (default),,gpt-5 (default),mem0-classic (default),,all 10 conversations,6,,
R1507,R1507__tslimv5__5mini-m__v28e0l10__bm50__rerankoff__tsshort__rep6,tslimv5-5m-m-rep6-v28-e0-rnullbmfa50-l10-tsshort,2,4.76,eval-tslimv5-5m-m-rep6-v28-e0-rnullbmfa50-l10-tsshort-seg-mini-mb-c14.json | search-tslimv5-5m-m-rep6-v28-e0-rnullbmfa50-l10-tsshort-seg.json,tslimv5,gpt-5-mini,text-embedding-3-small 1536d (default),,28,0,10,"additive, weight 0.50",disabled (embedding similarity only),,gpt-5 (default),mem0-classic (default),,all 10 conversations,6,,
R1508,R1508__tslimv5__5nano-m__rep1,tslimv5-5n-m-rep1,5,73.11,locomo-tslimv5-5n-m-rep1.sqlite | locomo-tslimv5-5n-m-rep1.vec.sqlite | log-eval-tslimv5-5n-m-rep1.out | log-ingest-tslimv5-5n-m-rep1.out | log-search-tslimv5-5n-m-rep1.out,tslimv5,gpt-5-nano,text-embedding-3-small 1536d (default),,,,,none (default),enabled (default),,gpt-5 (default),mem0-classic (default),,all 10 conversations,1,,
R1509,R1509__tslimv5__5nano-m__v28e0l10__bm50__rerankoff__tsshort__rep1,tslimv5-5n-m-rep1-v28-e0-rnullbmfa50-l10-tsshort,2,4.81,eval-tslimv5-5n-m-rep1-v28-e0-rnullbmfa50-l10-tsshort-seg-mini-mb-c14.json | search-tslimv5-5n-m-rep1-v28-e0-rnullbmfa50-l10-tsshort-seg.json,tslimv5,gpt-5-nano,text-embedding-3-small 1536d (default),,28,0,10,"additive, weight 0.50",disabled (embedding similarity only),,gpt-5 (default),mem0-classic (default),,all 10 conversations,1,,
R1510,R1510__tslimv5__5nano-m__rep2,tslimv5-5n-m-rep2,5,73.28,locomo-tslimv5-5n-m-rep2.sqlite | locomo-tslimv5-5n-m-rep2.vec.sqlite | log-eval-tslimv5-5n-m-rep2.out | log-ingest-tslimv5-5n-m-rep2.out | log-search-tslimv5-5n-m-rep2.out,tslimv5,gpt-5-nano,text-embedding-3-small 1536d (default),,,,,none (default),enabled (default),,gpt-5 (default),mem0-classic (default),,all 10 conversations,2,,
R1511,R1511__tslimv5__5nano-m__v28e0l10__bm50__rerankoff__tsshort__rep2,tslimv5-5n-m-rep2-v28-e0-rnullbmfa50-l10-tsshort,2,4.84,eval-tslimv5-5n-m-rep2-v28-e0-rnullbmfa50-l10-tsshort-seg-mini-mb-c14.json | search-tslimv5-5n-m-rep2-v28-e0-rnullbmfa50-l10-tsshort-seg.json,tslimv5,gpt-5-nano,text-embedding-3-small 1536d (default),,28,0,10,"additive, weight 0.50",disabled (embedding similarity only),,gpt-5 (default),mem0-classic (default),,all 10 conversations,2,,
R1512,R1512__tslimv5__5nano-m__rep3,tslimv5-5n-m-rep3,5,73.2,locomo-tslimv5-5n-m-rep3.sqlite | locomo-tslimv5-5n-m-rep3.vec.sqlite | log-eval-tslimv5-5n-m-rep3.out | log-ingest-tslimv5-5n-m-rep3.out | log-search-tslimv5-5n-m-rep3.out,tslimv5,gpt-5-nano,text-embedding-3-small 1536d (default),,,,,none (default),enabled (default),,gpt-5 (default),mem0-classic (default),,all 10 conversations,3,,
R1513,R1513__tslimv5__5nano-m__v28e0l10__bm50__rerankoff__tsshort__rep3,tslimv5-5n-m-rep3-v28-e0-rnullbmfa50-l10-tsshort,2,4.85,eval-tslimv5-5n-m-rep3-v28-e0-rnullbmfa50-l10-tsshort-seg-mini-mb-c14.json | search-tslimv5-5n-m-rep3-v28-e0-rnullbmfa50-l10-tsshort-seg.json,tslimv5,gpt-5-nano,text-embedding-3-small 1536d (default),,28,0,10,"additive, weight 0.50",disabled (embedding similarity only),,gpt-5 (default),mem0-classic (default),,all 10 conversations,3,,
R1514,R1514__tslimv5__5nano-m__rep4,tslimv5-5n-m-rep4,5,73.12,locomo-tslimv5-5n-m-rep4.sqlite | locomo-tslimv5-5n-m-rep4.vec.sqlite | log-eval-tslimv5-5n-m-rep4.out | log-ingest-tslimv5-5n-m-rep4.out | log-search-tslimv5-5n-m-rep4.out,tslimv5,gpt-5-nano,text-embedding-3-small 1536d (default),,,,,none (default),enabled (default),,gpt-5 (default),mem0-classic (default),,all 10 conversations,4,,
R1515,R1515__tslimv5__5nano-m__v28e0l10__bm50__rerankoff__tsshort__rep4,tslimv5-5n-m-rep4-v28-e0-rnullbmfa50-l10-tsshort,2,4.83,eval-tslimv5-5n-m-rep4-v28-e0-rnullbmfa50-l10-tsshort-seg-mini-mb-c14.json | search-tslimv5-5n-m-rep4-v28-e0-rnullbmfa50-l10-tsshort-seg.json,tslimv5,gpt-5-nano,text-embedding-3-small 1536d (default),,28,0,10,"additive, weight 0.50",disabled (embedding similarity only),,gpt-5 (default),mem0-classic (default),,all 10 conversations,4,,
R1516,R1516__tslimv5__5nano-m__rep5,tslimv5-5n-m-rep5,5,73.24,locomo-tslimv5-5n-m-rep5.sqlite | locomo-tslimv5-5n-m-rep5.vec.sqlite | log-eval-tslimv5-5n-m-rep5.out | log-ingest-tslimv5-5n-m-rep5.out | log-search-tslimv5-5n-m-rep5.out,tslimv5,gpt-5-nano,text-embedding-3-small 1536d (default),,,,,none (default),enabled (default),,gpt-5 (default),mem0-classic (default),,all 10 conversations,5,,
R1517,R1517__tslimv5__5nano-m__v28e0l10__bm50__rerankoff__tsshort__rep5,tslimv5-5n-m-rep5-v28-e0-rnullbmfa50-l10-tsshort,2,4.86,eval-tslimv5-5n-m-rep5-v28-e0-rnullbmfa50-l10-tsshort-seg-mini-mb-c14.json | search-tslimv5-5n-m-rep5-v28-e0-rnullbmfa50-l10-tsshort-seg.json,tslimv5,gpt-5-nano,text-embedding-3-small 1536d (default),,28,0,10,"additive, weight 0.50",disabled (embedding similarity only),,gpt-5 (default),mem0-classic (default),,all 10 conversations,5,,
R1518,R1518__tslimv5__5nano-m__rep6,tslimv5-5n-m-rep6,5,73.17,locomo-tslimv5-5n-m-rep6.sqlite | locomo-tslimv5-5n-m-rep6.vec.sqlite | log-eval-tslimv5-5n-m-rep6.out | log-ingest-tslimv5-5n-m-rep6.out | log-search-tslimv5-5n-m-rep6.out,tslimv5,gpt-5-nano,text-embedding-3-small 1536d (default),,,,,none (default),enabled (default),,gpt-5 (default),mem0-classic (default),,all 10 conversations,6,,
R1519,R1519__tslimv5__5nano-m__v28e0l10__bm50__rerankoff__tsshort__rep6,tslimv5-5n-m-rep6-v28-e0-rnullbmfa50-l10-tsshort,2,4.86,eval-tslimv5-5n-m-rep6-v28-e0-rnullbmfa50-l10-tsshort-seg-mini-mb-c14.json | search-tslimv5-5n-m-rep6-v28-e0-rnullbmfa50-l10-tsshort-seg.json,tslimv5,gpt-5-nano,text-embedding-3-small 1536d (default),,28,0,10,"additive, weight 0.50",disabled (embedding similarity only),,gpt-5 (default),mem0-classic (default),,all 10 conversations,6,,
R1520,R1520__tslimv6__54nano-l__nb8__rep1,tslimv6-54n-l-nb8-rep1,3,71.69,locomo-tslimv6-54n-l-nb8-rep1.sqlite | locomo-tslimv6-54n-l-nb8-rep1.vec.sqlite | log-ingest-tslimv6-54n-l-nb8-rep1.out,tslimv6,gpt-5.4-nano,text-embedding-3-small 1536d (default),8,,,,none (default),enabled (default),,gpt-5 (default),mem0-classic (default),,all 10 conversations,1,,
R1521,R1521__tslimv6__54nano-l__nb8__v160e0l40__bm50__rerankoff__tsshort__rep1,tslimv6-54n-l-nb8-rep1-v160-e0-rnullbmfa50-l40-tsshort,10,55.01,eval-tslimv6-54n-l-nb8-rep1-v160-e0-rnullbmfa50-l40-tsshort-rawev-mini-mb-c14.json | eval-tslimv6-54n-l-nb8-rep1-v160-e0-rnullbmfa50-l40-tsshort-seg-gpt5-mb-c14.json | eval-tslimv6-54n-l-nb8-rep1-v160-e0-rnullbmfa50-l40-tsshort-seg-mini-mb-c14.json | log-eval-tslimv6-54n-l-nb8-rep1-v160-e0-rnullbmfa50-l40-tsshort-rawev-mini-mb-c14.out | log-eval-tslimv6-54n-l-nb8-rep1-v160-e0-rnullbmfa50-l40-tsshort-seg-gpt5-mb-c14.out | log-eval-tslimv6-54n-l-nb8-rep1-v160-e0-rnullbmfa50-l40-tsshort-seg-mini-mb-c14.out | log-search-tslimv6-54n-l-nb8-rep1-v160-e0-rnullbmfa50-l40-tsshort-rawev.out | log-search-tslimv6-54n-l-nb8-rep1-v160-e0-rnullbmfa50-l40-tsshort-seg.out | search-tslimv6-54n-l-nb8-rep1-v160-e0-rnullbmfa50-l40-tsshort-rawev.json | search-tslimv6-54n-l-nb8-rep1-v160-e0-rnullbmfa50-l40-tsshort-seg.json,tslimv6,gpt-5.4-nano,text-embedding-3-small 1536d (default),8,160,0,40,"additive, weight 0.50",disabled (embedding similarity only),,gpt-5 (default),mem0-classic (default),,all 10 conversations,1,,
